aphia_id,RankName,ScientificName,ScientificNameAuthor,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,ScientificNameWithAuthor
2,Kingdom,Animalia,,Animalia,,,,,,,,,Animalia
101,Class,Gastropoda,"Cuvier, 1795",Animalia,Mollusca,Gastropoda,,,,,,,"Gastropoda Cuvier, 1795"
105,Class,Bivalvia,"Linnaeus, 1758",Animalia,Mollusca,Bivalvia,,,,,,,"Bivalvia Linnaeus, 1758"
145,Family,Naticidae,"Guilding, 1834",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,,,,,"Naticidae Guilding, 1834"
149,Family,Buccinidae,"Rafinesque, 1815",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,,,,,"Buccinidae Rafinesque, 1815"
204,Family,Nuculidae,"Gray, 1824",Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,,,,,"Nuculidae Gray, 1824"
211,Family,Mytilidae,"Rafinesque, 1815",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,,,,,"Mytilidae Rafinesque, 1815"
213,Family,Pectinidae,"Rafinesque, 1815",Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,,,,,"Pectinidae Rafinesque, 1815"
214,Family,Anomiidae,"Rafinesque, 1815",Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,,,,,"Anomiidae Rafinesque, 1815"
558,Phylum,Porifera,"Grant, 1836",Animalia,Porifera,,,,,,,,"Porifera Grant, 1836"
793,Phylum,Platyhelminthes,"Minot, 1876",Animalia,Platyhelminthes,,,,,,,,"Platyhelminthes Minot, 1876"
799,Phylum,Nematoda,,Animalia,Nematoda,,,,,,,,Nematoda
883,Class,Polychaeta,"Grube, 1850",Animalia,Annelida,Polychaeta,,,,,,,"Polychaeta Grube, 1850"
919,Family,Cirratulidae,"Ryckholt, 1851",Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,,,,,"Cirratulidae Ryckholt, 1851"
923,Family,Maldanidae,"Malmgren, 1867",Animalia,Annelida,Polychaeta,,Maldanidae,,,,,"Maldanidae Malmgren, 1867"
931,Family,Phyllodocidae,"Örsted, 1843",Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,,,,,"Phyllodocidae Örsted, 1843"
938,Family,Aphroditidae,"Malmgren, 1867",Animalia,Annelida,Polychaeta,Phyllodocida,Aphroditidae,,,,,"Aphroditidae Malmgren, 1867"
939,Family,Polynoidae,"Kinberg, 1856",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,,,,,"Polynoidae Kinberg, 1856"
946,Family,Hesionidae,"Grube, 1850",Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,,,,,"Hesionidae Grube, 1850"
965,Family,Onuphidae,"Kinberg, 1865",Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,,,,,"Onuphidae Kinberg, 1865"
981,Family,Ampharetidae,"Malmgren, 1866",Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,,,,,"Ampharetidae Malmgren, 1866"
982,Family,Terebellidae,"Johnston, 1846",Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,,,,"Terebellidae Johnston, 1846"
985,Family,Sabellidae,"Latreille, 1825",Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,,,,,"Sabellidae Latreille, 1825"
988,Family,Serpulidae,"Rafinesque, 1815",Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,,,"Serpulidae Rafinesque, 1815"
1070,Class,Maxillopoda,"Dahl, 1956",Animalia,Arthropoda,Maxillopoda,,,,,,,"Maxillopoda Dahl, 1956"
1080,Subclass,Copepoda,"Milne Edwards, 1840",Animalia,Arthropoda,Hexanauplia,,,,,,,"Copepoda Milne Edwards, 1840"
1100,Order,Calanoida,"Sars G. O., 1903",Animalia,Arthropoda,Hexanauplia,Calanoida,,,,,,"Calanoida Sars G. O., 1903"
1130,Order,Decapoda,"Latreille, 1802",Animalia,Arthropoda,Malacostraca,Decapoda,,,,,,"Decapoda Latreille, 1802"
1135,Order,Amphipoda,"Latreille, 1816",Animalia,Arthropoda,Malacostraca,Amphipoda,,,,,,"Amphipoda Latreille, 1816"
1137,Order,Cumacea,"Krøyer, 1846",Animalia,Arthropoda,Malacostraca,Cumacea,,,,,,"Cumacea Krøyer, 1846"
1268,Order,Sipuncula,"Stephen, 1965",Animalia,Annelida,,Sipuncula,,,,,,"Sipuncula Stephen, 1965"
1337,Class,Hydrozoa,"Owen, 1843",Animalia,Cnidaria,Hydrozoa,,,,,,,"Hydrozoa Owen, 1843"
1360,Order,Actiniaria,"Hertwig, 1882",Animalia,Cnidaria,Anthozoa,Actiniaria,,,,,,"Actiniaria Hertwig, 1882"
1564,Family,Callipallenidae,"Hilton, 1942",Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,,,,,"Callipallenidae Hilton, 1942"
1606,Family,Campanulariidae,"Johnston, 1836",Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,,,,"Campanulariidae Johnston, 1836"
1609,Family,Lafoeidae,"Hincks, 1868",Animalia,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,,,,,"Lafoeidae Hincks, 1868"
1762,Order,Nudibranchia,"Cuvier, 1817",Animalia,Mollusca,Gastropoda,Nudibranchia,,,,,,"Nudibranchia Cuvier, 1817"
1820,Class,Enteropneusta,"Gegenbaur, 1870",Animalia,Hemichordata,Enteropneusta,,,,,,,"Enteropneusta Gegenbaur, 1870"
1839,Class,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,,,,,"Ascidiacea Blainville, 1824"
2104,Order,Myodocopida,"Sars, 1866",Animalia,Arthropoda,Ostracoda,Myodocopida,,,,,,"Myodocopida Sars, 1866"
10194,Gigaclass,Actinopterygii,,Animalia,Chordata,,,,,,,,Actinopterygii
22496,Family,Nereididae,"Blainville, 1818",Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,,,,,"Nereididae Blainville, 1818"
100684,Family,Cerianthidae,"Milne Edwards & Haime, 1851",Animalia,Cnidaria,Anthozoa,Spirularia,Cerianthidae,,,,,"Cerianthidae Milne Edwards & Haime, 1851"
100880,Species,Edwardsia claparedii,"(Panceri, 1869)",Animalia,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia,,claparedii,,"Edwardsia claparedii Panceri, 1869"
100982,Species,Metridium senile,"(Linnaeus, 1761)",Animalia,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,,senile,,"Metridium senile Linnaeus, 1761"
101025,Species,Epizoanthus couchii,"(Johnston in Couch, 1844)",Animalia,Cnidaria,Anthozoa,Zoantharia,Epizoanthidae,Epizoanthus,,couchii,,"Epizoanthus couchii Johnston in Couch, 1844"
101361,Family,Caprellidae,"Leach, 1814",Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,,,,,"Caprellidae Leach, 1814"
101368,Family,Aoridae,"Stebbing, 1899",Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,,,,,"Aoridae Stebbing, 1899"
101445,Genus,Ampelisca,"Krøyer, 1842",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,,,"Ampelisca Krøyer, 1842"
101466,Genus,Autonoe,"Bruzelius, 1859",Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Autonoe,,,,"Autonoe Bruzelius, 1859"
101471,Genus,Microdeutopus,"Costa, 1853",Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Microdeutopus,,,,"Microdeutopus Costa, 1853"
101489,Genus,Corophium,"Latreille, 1806",Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium,,,,"Corophium Latreille, 1806"
101567,Genus,Ericthonius,"H. Milne Edwards, 1830",Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ericthonius,,,,"Ericthonius H. Milne Edwards, 1830"
101669,Genus,Cheirocratus,"Norman, 1867",Animalia,Arthropoda,Malacostraca,Amphipoda,Cheirocratidae,Cheirocratus,,,,"Cheirocratus Norman, 1867"
101734,Genus,Dulichia,"Krøyer, 1845",Animalia,Arthropoda,Malacostraca,Amphipoda,Dulichiidae,Dulichia,,,,"Dulichia Krøyer, 1845"
101742,Genus,Bathyporeia,"Lindström, 1855",Animalia,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia,,,,"Bathyporeia Lindström, 1855"
101857,Species,Pariambus typicus,"(Krøyer, 1845)",Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pariambus,,typicus,,"Pariambus typicus Krøyer, 1845"
101864,Species,Phtisica marina,"Slabber, 1769",Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Phtisica,,marina,,"Phtisica marina Slabber, 1769"
101871,Species,Pseudoprotella phasma,"(Montagu, 1804)",Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pseudoprotella,,phasma,,"Pseudoprotella phasma Montagu, 1804"
101891,Species,Ampelisca brevicornis,"(Costa, 1853)",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,brevicornis,,"Ampelisca brevicornis Costa, 1853"
101898,Species,Ampelisca gibba,"G.O. Sars, 1883",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,gibba,,"Ampelisca gibba G.O. Sars, 1883"
101908,Species,Ampelisca macrocephala,"Liljeborg, 1852",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,macrocephala,,"Ampelisca macrocephala Liljeborg, 1852"
101928,Species,Ampelisca spinipes,"Boeck, 1861",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,spinipes,,"Ampelisca spinipes Boeck, 1861"
101930,Species,Ampelisca tenuicornis,"Liljeborg, 1856",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,tenuicornis,,"Ampelisca tenuicornis Liljeborg, 1856"
101931,Species,Ampelisca toulemonti,"Dauvin & Bellan-Santini, 1982",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,toulemonti,,"Ampelisca toulemonti Dauvin & Bellan-Santini, 1982"
101933,Species,Ampelisca typica,"(Spence Bate, 1856)",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,,typica,,"Ampelisca typica Spence Bate, 1856"
101958,Species,Haploops tubicola,"Liljeborg, 1856",Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Haploops,,tubicola,,"Haploops tubicola Liljeborg, 1856"
101977,Species,Gitana sarsi,"Boeck, 1871",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Gitana,,sarsi,,"Gitana sarsi Boeck, 1871"
101981,Species,Paramphilochoides intermedius,"(Scott, 1896)",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Paramphilochoides,,intermedius,,"Paramphilochoides intermedius Scott, 1896"
102012,Species,Aora gracilis,"(Spence Bate, 1857)",Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aora,,gracilis,,"Aora gracilis Spence Bate, 1857"
102036,Species,Leptocheirus hirsutimanus,"(Spence Bate, 1862)",Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Leptocheirus,,hirsutimanus,,"Leptocheirus hirsutimanus Spence Bate, 1862"
102057,Species,Unciola crenatipalma,"(Spence Bate, 1862)",Animalia,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola,,crenatipalma,,"Unciola crenatipalma Spence Bate, 1862"
102064,Species,Argissa hamatipes,"(Norman, 1869)",Animalia,Arthropoda,Malacostraca,Amphipoda,Argissidae,Argissa,,hamatipes,,"Argissa hamatipes Norman, 1869"
102139,Species,Nototropis falcatus,"(Metzger, 1871)",Animalia,Arthropoda,Malacostraca,Amphipoda,Atylidae,Nototropis,,falcatus,,"Nototropis falcatus Metzger, 1871"
102168,Species,Apherusa jurinei,"(H. Milne Edwards, 1830)",Animalia,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Apherusa,,jurinei,,"Apherusa jurinei H. Milne Edwards, 1830"
102345,Species,Iphimedia minuta,"G.O. Sars, 1883",Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,,minuta,,"Iphimedia minuta G.O. Sars, 1883"
102346,Species,Iphimedia nexa,"Myers & McGrath, in Myers, McGrath & Costello, 1987",Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,,nexa,,"Iphimedia nexa Myers & McGrath, in Myers, McGrath & Costello, 1987"
102347,Species,Iphimedia obesa,"Rathke, 1843",Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,,obesa,,"Iphimedia obesa Rathke, 1843"
102351,Species,Iphimedia spatula,"Myers & McGrath, in Myers, McGrath & Costello, 1987",Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,,spatula,,"Iphimedia spatula Myers & McGrath, in Myers, McGrath & Costello, 1987"
102364,Species,Gammaropsis maculata,"(Johnston, 1828)",Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,,maculata,,"Gammaropsis maculata Johnston, 1828"
102367,Species,Gammaropsis nitida,"(Stimpson, 1853)",Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,,nitida,,"Gammaropsis nitida Stimpson, 1853"
102377,Species,Megamphopus cornutus,"Norman, 1869",Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Megamphopus,,cornutus,,"Megamphopus cornutus Norman, 1869"
102383,Species,Photis longicaudata,"(Spence Bate & Westwood, 1862)",Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Photis,,longicaudata,,"Photis longicaudata Spence Bate & Westwood, 1862"
102408,Species,Ericthonius punctatus,"(Spence Bate, 1857)",Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ericthonius,,punctatus,,"Ericthonius punctatus Spence Bate, 1857"
102570,Species,Hippomedon denticulatus,"(Spence Bate, 1857)",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Hippomedon,,denticulatus,,"Hippomedon denticulatus Spence Bate, 1857"
102611,Species,Lysianassa plumosa,"Boeck, 1871",Animalia,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Lysianassa,,plumosa,,"Lysianassa plumosa Boeck, 1871"
102720,Species,Scopelocheirus hopei,"(Costa in Hope, 1851)",Animalia,Arthropoda,Malacostraca,Amphipoda,Scopelocheiridae,Scopelocheirus,,hopei,,"Scopelocheirus hopei Costa in Hope, 1851"
102748,Species,Tryphosa nana,"(Krøyer, 1846)",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosa,,nana,,"Tryphosa nana Krøyer, 1846"
102788,Species,Abludomelita obtusata,"(Montagu, 1813)",Animalia,Arthropoda,Malacostraca,Amphipoda,Melitidae,Abludomelita,,obtusata,,"Abludomelita obtusata Montagu, 1813"
102795,Species,Cheirocratus intermedius,"G.O. Sars, 1894",Animalia,Arthropoda,Malacostraca,Amphipoda,Cheirocratidae,Cheirocratus,,intermedius,,"Cheirocratus intermedius G.O. Sars, 1894"
102798,Species,Cheirocratus sundevallii,"(Rathke, 1843)",Animalia,Arthropoda,Malacostraca,Amphipoda,Cheirocratidae,Cheirocratus,,sundevallii,,"Cheirocratus sundevallii Rathke, 1843"
102831,Species,Maerella tenuimana,"(Spence Bate, 1862)",Animalia,Arthropoda,Malacostraca,Amphipoda,Maeridae,Maerella,,tenuimana,,"Maerella tenuimana Spence Bate, 1862"
102915,Species,Perioculodes longimanus,"(Spence Bate & Westwood, 1868)",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Perioculodes,,longimanus,,"Perioculodes longimanus Spence Bate & Westwood, 1868"
102916,Species,Pontocrates altamarinus,"(Spence Bate & Westwood, 1862)",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Pontocrates,,altamarinus,,"Pontocrates altamarinus Spence Bate & Westwood, 1862"
102918,Species,Pontocrates arenarius,"(Spence Bate, 1858)",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Pontocrates,,arenarius,,"Pontocrates arenarius Spence Bate, 1858"
102928,Species,Synchelidium maculatum,"Stebbing, 1906",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Synchelidium,,maculatum,,"Synchelidium maculatum Stebbing, 1906"
102932,Species,Westwoodilla caecula,"(Spence Bate, 1857)",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Westwoodilla,,caecula,,"Westwoodilla caecula Spence Bate, 1857"
102960,Species,Harpinia antennaria,"Meinert, 1890",Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Harpinia,,antennaria,,"Harpinia antennaria Meinert, 1890"
102963,Species,Harpinia crenulata,"(Boeck, 1871)",Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Harpinia,,crenulata,,"Harpinia crenulata Boeck, 1871"
102972,Species,Harpinia pectinata,"Sars, 1891",Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Harpinia,,pectinata,,"Harpinia pectinata Sars, 1891"
103029,Species,Stenopleustes nodifera,"(G.O. Sars, 1883)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Stenopleustes,,nodifera,,"Stenopleustes nodifera G.O. Sars, 1883"
103044,Species,Dyopedos porrectus,"Spence Bate, 1857",Animalia,Arthropoda,Malacostraca,Amphipoda,Dulichiidae,Dyopedos,,porrectus,,"Dyopedos porrectus Spence Bate, 1857"
103058,Species,Bathyporeia elegans,"Watkin, 1938",Animalia,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia,,elegans,,"Bathyporeia elegans Watkin, 1938"
103060,Species,Bathyporeia guilliamsoniana,"(Spence Bate, 1857)",Animalia,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia,,guilliamsoniana,,"Bathyporeia guilliamsoniana Spence Bate, 1857"
103066,Species,Bathyporeia pelagica,"(Spence Bate, 1857)",Animalia,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia,,pelagica,,"Bathyporeia pelagica Spence Bate, 1857"
103166,Species,Stenothoe marina,"(Spence Bate, 1857)",Animalia,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,,marina,,"Stenothoe marina Spence Bate, 1857"
103228,Species,Urothoe elegans,"Spence Bate, 1857",Animalia,Arthropoda,Malacostraca,Amphipoda,Urothoidae,Urothoe,,elegans,,"Urothoe elegans Spence Bate, 1857"
103235,Species,Urothoe poseidonis,"Reibish, 1905",Animalia,Arthropoda,Malacostraca,Amphipoda,Urothoidae,Urothoe,,poseidonis,,"Urothoe poseidonis Reibish, 1905"
103439,Family,Didemnidae,"Giard, 1872",Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,,,,,"Didemnidae Giard, 1872"
103443,Family,Ascidiidae,"Herdman, 1882",Animalia,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,,,,,"Ascidiidae Herdman, 1882"
103509,Genus,Molgula,"Forbes, 1848",Animalia,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Molgula,,,,"Molgula Forbes, 1848"
103759,Species,Perophora listeri,"Wiegman, 1835",Animalia,Chordata,Ascidiacea,Phlebobranchia,Perophoridae,Perophora,,listeri,,"Perophora listeri Wiegman, 1835"
103788,Species,Molgula manhattensis,"(De Kay, 1843)",Animalia,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Molgula,,manhattensis,,"Molgula manhattensis De Kay, 1843"
103791,Species,Molgula occulta,"Kupffer, 1875",Animalia,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Molgula,,occulta,,"Molgula occulta Kupffer, 1875"
103792,Species,Molgula oculata,"Forbes, 1848",Animalia,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Molgula,,oculata,,"Molgula oculata Forbes, 1848"
103853,Species,Pyura tessellata,"(Forbes, 1848)",Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,,tessellata,,"Pyura tessellata Forbes, 1848"
103882,Species,Dendrodoa grossularia,"(Van Beneden, 1846)",Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Dendrodoa,,grossularia,,"Dendrodoa grossularia Van Beneden, 1846"
103909,Species,Polycarpa pomaria,"(Savigny, 1816)",Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Polycarpa,,pomaria,,"Polycarpa pomaria Savigny, 1816"
105410,Genus,Sagitta,"Quoy & Gaimard, 1827",Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,,,,"Sagitta Quoy & Gaimard, 1827"
106057,Family,Balanidae,"Leach, 1817",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,,,,,"Balanidae Leach, 1817"
106122,Genus,Balanus,"Costa, 1778",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,,,,"Balanus Costa, 1778"
106215,Species,Balanus crenatus,"Bruguière, 1789",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,,crenatus,,"Balanus crenatus Bruguière, 1789"
106257,Species,Verruca stroemia,"(O.F. Müller, 1776)",Animalia,Arthropoda,Thecostraca,Verrucomorpha,Verrucidae,Verruca,,stroemia,,"Verruca stroemia O.F. Müller, 1776"
106477,Genus,Notopterophorus,"Costa O.G., 1838",Animalia,Arthropoda,Hexanauplia,Cyclopoida,Notodelphyidae,Notopterophorus,,,,"Notopterophorus Costa O.G., 1838"
106738,Family,Paguridae,"Latreille, 1802",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,,,,,"Paguridae Latreille, 1802"
106777,Family,Hippolytidae,"Spence Bate, 1888",Animalia,Arthropoda,Malacostraca,Decapoda,Hippolytidae,,,,,"Hippolytidae Spence Bate, 1888"
106889,Genus,Ebalia,"Leach, 1817 [in Leach, 1815-1875]",Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia,,,,"Ebalia Leach, 1817 [in Leach, 1815-1875]"
106905,Genus,Inachus,"Weber, 1795",Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Inachus,,,,"Inachus Weber, 1795"
106925,Genus,Liocarcinus,"Stimpson, 1871",Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,,,,"Liocarcinus Stimpson, 1871"
107007,Genus,Crangon,"Fabricius, 1798",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,,,,"Crangon Fabricius, 1798"
107054,Genus,Processa,"Leach, 1815 [in Leach, 1815-1875]",Animalia,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,,,,"Processa Leach, 1815 [in Leach, 1815-1875]"
107072,Genus,Callianassa,"Leach, 1814 [in Leach, 1813-1815]",Animalia,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,,,,"Callianassa Leach, 1814 [in Leach, 1813-1815]"
107079,Genus,Upogebia,"Leach, 1814 [in Leach, 1813-1815]",Animalia,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,,,,"Upogebia Leach, 1814 [in Leach, 1813-1815]"
107150,Species,Galathea intermedia,"Lilljeborg, 1851",Animalia,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea,,intermedia,,"Galathea intermedia Lilljeborg, 1851"
107152,Species,Galathea nexa,"Embleton, 1836",Animalia,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea,,nexa,,"Galathea nexa Embleton, 1836"
107155,Species,Galathea strigosa,"(Linnaeus, 1761)",Animalia,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea,,strigosa,,"Galathea strigosa Linnaeus, 1761"
107188,Species,Pisidia longicornis,"(Linnaeus, 1767)",Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pisidia,,longicornis,,"Pisidia longicornis Linnaeus, 1767"
107217,Species,Anapagurus hyndmanni,"(Bell, 1845 [in Bell, 1844-1853])",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,,hyndmanni,,"Anapagurus hyndmanni Bell, 1845 [in Bell, 1844-1853]"
107218,Species,Anapagurus laevis,"(Bell, 1845 [in Bell, 1844-1853])",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,,laevis,,"Anapagurus laevis Bell, 1845 [in Bell, 1844-1853]"
107232,Species,Pagurus bernhardus,"(Linnaeus, 1758)",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,bernhardus,,"Pagurus bernhardus Linnaeus, 1758"
107239,Species,Pagurus prideaux,"Leach, 1815 [in Leach, 1815-1875]",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,prideaux,,"Pagurus prideaux Leach, 1815 [in Leach, 1815-1875]"
107273,Species,Atelecyclus rotundatus,"(Olivi, 1792)",Animalia,Arthropoda,Malacostraca,Decapoda,Atelecyclidae,Atelecyclus,,rotundatus,,"Atelecyclus rotundatus Olivi, 1792"
107276,Species,Cancer pagurus,"Linnaeus, 1758",Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,,pagurus,,"Cancer pagurus Linnaeus, 1758"
107301,Species,Ebalia tuberosa,"(Pennant, 1777)",Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia,,tuberosa,,"Ebalia tuberosa Pennant, 1777"
107302,Species,Ebalia tumefacta,"(Montagu, 1808)",Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia,,tumefacta,,"Ebalia tumefacta Montagu, 1808"
107313,Species,Achaeus cranchii,"Leach, 1817 [in Leach, 1815-1875]",Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Achaeus,,cranchii,,"Achaeus cranchii Leach, 1817 [in Leach, 1815-1875]"
107319,Species,Eurynome spinosa,"Hailstone, 1835",Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Eurynome,,spinosa,,"Eurynome spinosa Hailstone, 1835"
107322,Species,Hyas araneus,"(Linnaeus, 1758)",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,,araneus,,"Hyas araneus Linnaeus, 1758"
107323,Species,Hyas coarctatus,"Leach, 1815 [in Leach, 1815-1875]",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,,coarctatus,,"Hyas coarctatus Leach, 1815 [in Leach, 1815-1875]"
107347,Species,Maja brachydactyla,"Balss, 1922",Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Maja,,brachydactyla,,"Maja brachydactyla Balss, 1922"
107387,Species,Liocarcinus depurator,"(Linnaeus, 1758)",Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,,depurator,,"Liocarcinus depurator Linnaeus, 1758"
107418,Species,Pilumnus hirtellus,"(Linnaeus, 1761)",Animalia,Arthropoda,Malacostraca,Decapoda,Pilumnidae,Pilumnus,,hirtellus,,"Pilumnus hirtellus Linnaeus, 1761"
107473,Species,Pinnotheres pisum,"(Linnaeus, 1767)",Animalia,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnotheres,,pisum,,"Pinnotheres pisum Linnaeus, 1767"
107479,Species,Alpheus macrocheles,"(Hailstone, 1835)",Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,,macrocheles,,"Alpheus macrocheles Hailstone, 1835"
107486,Species,Athanas nitescens,"(Leach, 1814 [in Leach, 1813-1815])",Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,,nitescens,,"Athanas nitescens Leach, 1814 [in Leach, 1813-1815]"
